X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
1.2586145,52.1500438,0,0,505,53,2020/12/30 13:31:44+00,115,,,speed: 1.1,,,,,,,,,,,,,,,,,
1.258728,52.1500426,0,0,506,52,2020/12/30 13:31:48+00,98,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.2588506,52.1500395,0,0,507,51,2020/12/30 13:31:52+00,93,,,speed: 1.9,,,,,,,,,,,,,,,,,
1.2589718,52.1500228,0,0,508,50,2020/12/30 13:31:56+00,99,,,speed: 2.1,,,,,,,,,,,,,,,,,
1.2590973,52.1500196,0,0,509,49,2020/12/30 13:32:00+00,95,,,speed: 2.0,,,,,,,,,,,,,,,,,
1.2591781,52.1500011,0,0,510,49,2020/12/30 13:32:04+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2591893,52.149992,0,0,511,51,2020/12/30 13:32:08+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2592726,52.150006,0,0,512,51,2020/12/30 13:32:12+00,101,,,speed: 2.0,,,,,,,,,,,,,,,,,
1.2594221,52.1500078,0,0,513,51,2020/12/30 13:32:17+00,89,,,speed: 2.1,,,,,,,,,,,,,,,,,
1.2595016,52.1500348,0,0,514,52,2020/12/30 13:32:20+00,74,,,speed: 2.2,,,,,,,,,,,,,,,,,
1.259652,52.1500648,0,0,515,52,2020/12/30 13:32:25+00,69,,,speed: 2.1,,,,,,,,,,,,,,,,,
1.2597163,52.1500563,0,0,516,51,2020/12/30 13:32:28+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.259703,52.1500456,0,0,517,51,2020/12/30 13:32:33+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2597763,52.150103,0,0,518,50,2020/12/30 13:32:37+00,81,,,speed: 2.1,,,,,,,,,,,,,,,,,
1.2598668,52.1501073,0,0,519,50,2020/12/30 13:32:40+00,80,,,speed: 2.0,,,,,,,,,,,,,,,,,
